"","x"
"81895",21
"81896",27
"81897",53
"81898",20
"81899",10
"81900",173
"81901",20
"81902",23
"81903",17
"81904",102
"81905",16
"81906",3
"81907",40
"81908",1018
"81909",15
"81910",20
"81911",15
"81912",60
"81913",263
"81914",24
"81915",6
"81916",15
"81917",821
"81918",61
"81919",16
"81920",234
"81921",122
"81922",120
"81923",21
"81924",14
"81925",15
"81926",68
"81927",46
"81928",20
"81929",22
"81930",53
"81931",55
"81932",18
"81933",22
"81934",36
"81935",38
"81936",4
"81937",9
"81938",1
"81939",24
"81940",173
"81941",34
"81942",24
"81943",2
"81944",20
"81945",16
"81946",15
"81947",81
"81948",19
"81949",18
"81950",22
"81951",32
"81952",76
"81953",92
"81954",30
"81955",26
"81956",125
"81957",1
"81958",25
"81959",44
"81960",110
"81961",10
"81962",24
"81963",41
"81964",14
"81965",8
"81966",22
"81967",1
"81968",138
"81969",152
"81970",53
"81971",9
"81972",561
"81973",9
"81974",22
"81975",29
"81976",58
"81977",67
"81978",1
"81979",114
"81980",81
"81981",21
"81982",27
"81983",18
"81984",7
"81985",2
"81986",37
"81987",10
"81988",17
"81989",85
"81990",55
"81991",29
"81992",162
"81993",40
"81994",30
"81995",15
"81996",15
"81997",25
"81998",41
"81999",38
"82000",9
"82001",201
"82002",17
"82003",11
"82004",22
"82005",96
"82006",64
"82007",23
"82008",19
"82009",92
"82010",88
"82011",10
"82012",11
"82013",299
"82014",65
"82015",56
"82016",29
"82017",57
"82018",15
"82019",19
"82020",53
"82021",48
"82022",81
"82023",47
"82024",59
"82025",5
"82026",15
"82027",162
"82028",18
"82029",22
"82030",17
"82031",6
"82032",11
"82033",25
"82034",34
"82035",18
"82036",42
"82037",200
"82038",17
"82039",31
"82040",20
"82041",7
"82042",41
"82043",33
"82044",46
"82045",2
"82046",64
"82047",136
"82048",12
"82049",29
"82050",16
"82051",96
"82052",97
"82053",9
"82054",18
"82055",23
"82056",21
"82057",29
"82058",46
"82059",37
"82060",17
"82061",75
"82062",93
"82063",1
"82064",13
"82065",4
"82066",1
"82067",38
"82068",49
"82069",25
"82070",1
"82071",15
"82072",72
"82073",44
"82074",39
"82075",19
"82076",115
"82077",16
"82078",0
"82079",6
"82080",95
"82081",117
"82082",2
"82083",22
"82084",4
"82085",15
"82086",46
"82087",110
"82088",162
"82089",146
"82090",74
"82091",71
"82092",168
"82093",180
"82094",20
"82095",18
"82096",15
"82097",18
"82098",51
"82099",19
"82100",115
"82101",138
"82102",15
"82103",1
"82104",193
"82105",26
"82106",44
"82107",30
"82108",58
"82109",7
"82110",53
"82111",34
"82112",23
"82113",82
"82114",21
"82115",41
"82116",5
"82117",16
"82118",18
"82119",21
"82120",41
"82121",31
"82122",15
"82123",15
"82124",119
"82125",27
"82126",3
"82127",30
"82128",22
"82129",27
"82130",32
"82131",126
"82132",59
"82133",69
"82134",69
"82135",1
"82136",29
"82137",13
"82138",33
"82139",10
"82140",81
"82141",41
"82142",15
"82143",8
"82144",22
"82145",45
"82146",75
"82147",20
"82148",11
"82149",22
"82150",36
"82151",115
"82152",58
"82153",2
"82154",22
"82155",143
"82156",62
"82157",19
"82158",148
"82159",25
"82160",108
"82161",69
"82162",45
"82163",74
"82164",120
"82165",112
"82166",74
"82167",15
"82168",51
"82169",16
"82170",20
"82171",57
"82172",4
"82173",26
"82174",68
"82175",34
"82176",16
"82177",0
"82178",28
"82179",19
"82180",165
"82181",41
"82182",151
"82183",40
"82184",254
"82185",16
"82186",15
"82187",26
"82188",80
"82189",3
"82190",45
"82191",33
"82192",2
"82193",2
"82194",41
"82195",43
"82196",24
"82197",93
"82198",31
"82199",26
"82200",15
"82201",20
"82202",30
"82203",154
"82204",149
"82205",74
"82206",82
"82207",74
"82208",83
"82209",22
"82210",56
"82211",88
"82212",69
"82213",101
"82214",90
"82215",40
"82216",224
"82217",3
"82218",19
"82219",15
"82220",23
"82221",8
"82222",34
"82223",106
"82224",40
"82225",71
"82226",26
"82227",38
"82228",101
"82229",24
"82230",114
"82231",152
"82232",148
"82233",86
"82234",85
"82235",23
"82236",9
"82237",9
"82238",125
"82239",52
"82240",63
"82241",43
"82242",150
"82243",23
"82244",46
"82245",31
"82246",57
"82247",47
"82248",23
"82249",12
"82250",103
"82251",92
"82252",144
"82253",41
"82254",27
"82255",49
"82256",12
"82257",233
"82258",62
"82259",116
"82260",63
"82261",46
"82262",23
"82263",14
"82264",105
"82265",63
"82266",5
"82267",164
"82268",14
"82269",27
"82270",1
"82271",44
"82272",30
"82273",26
"82274",104
"82275",26
"82276",34
"82277",63
"82278",20
"82279",43
"82280",73
"82281",67
"82282",31
"82283",25
"82284",41
"82285",1
"82286",46
"82287",57
"82288",20
"82289",98
"82290",9
"82291",41
"82292",79
"82293",28
"82294",15
"82295",72
"82296",21
"82297",40
"82298",24
"82299",29
"82300",25
"82301",1
"82302",14
"82303",29
"82304",12
"82305",45
"82306",99
"82307",37
"82308",2
"82309",31
"82310",37
"82311",18
"82312",21
"82313",164
"82314",34
"82315",237
"82316",10
"82317",19
"82318",39
"82319",85
"82320",0
"82321",13
"82322",17
"82323",149
"82324",26
"82325",16
"82326",33
"82327",64
"82328",46
"82329",16
"82330",5
"82331",52
"82332",77
"82333",15
"82334",63
"82335",8
"82336",18
"82337",96
"82338",29
"82339",42
"82340",343
"82341",115
"82342",133
"82343",1
"82344",214
"82345",249
"82346",100
"82347",15
"82348",122
"82349",9
"82350",117
"82351",140
"82352",16
"82353",67
"82354",4
"82355",45
"82356",132
"82357",52
"82358",22
"82359",57
"82360",73
"82361",0
"82362",42
"82363",141
"82364",21
"82365",80
"82366",83
"82367",61
"82368",40
"82369",41
"82370",35
"82371",24
"82372",55
"82373",157
"82374",20
"82375",13
"82376",113
"82377",41
"82378",194
"82379",24
"82380",87
"82381",154
"82382",31
"82383",3
"82384",3
"82385",6
"82386",109
"82387",25
"82388",7
"82389",38
"82390",65
"82391",86
"82392",25
"82393",129
"82394",39
"82395",47
"82396",27
"82397",83
"82398",99
"82399",218
"82400",798
"82401",144
"82402",52
"82403",26
"82404",115
"82405",198
"82406",51
"82407",89
"82408",44
"82409",124
"82410",113
"82411",1
"82412",171
"82413",53
"82414",36
"82415",104
"82416",44
"82417",23
"82418",80
"82419",146
"82420",8
"82421",75
"82422",134
"82423",42
"82424",4
"82425",21
"82426",18
"82427",64
"82428",73
"82429",135
"82430",7
"82431",36
"82432",45
"82433",5
"82434",19
"82435",36
"82436",48
"82437",30
"82438",92
"82439",9
"82440",27
"82441",6
"82442",191
"82443",49
"82444",146
"82445",18
"82446",66
"82447",12
"82448",4
"82449",31
"82450",29
"82451",37
"82452",67
"82453",9
"82454",2
"82455",44
"82456",199
"82457",5
"82458",4
"82459",1
"82460",7
"82461",7
"82462",22
"82463",18
"82464",27
"82465",142
"82466",15
"82467",35
"82468",4
"82469",17
"82470",25
"82471",20
"82472",3
"82473",78
"82474",67
"82475",16
"82476",17
"82477",551
"82478",67
"82479",72
"82480",39
"82481",32
"82482",33
"82483",16
"82484",43
"82485",63
"82486",102
"82487",53
"82488",123
"82489",65
"82490",54
"82491",18
"82492",12
"82493",9
"82494",95
"82495",18
"82496",18
"82497",214
"82498",56
"82499",4
"82500",18
"82501",58
"82502",40
"82503",16
"82504",110
"82505",82
"82506",173
"82507",123
"82508",115
"82509",55
"82510",20
"82511",22
"82512",145
"82513",11
"82514",18
"82515",16
"82516",93
"82517",225
"82518",65
"82519",39
"82520",17
"82521",102
"82522",34
"82523",11
"82524",18
"82525",21
"82526",5
"82527",17
"82528",335
"82529",18
"82530",115
"82531",110
"82532",103
"82533",92
"82534",32
"82535",27
"82536",20
"82537",14
"82538",28
"82539",38
"82540",35
"82541",19
"82542",17
"82543",29
"82544",101
"82545",97
"82546",18
"82547",15
"82548",116
"82549",97
"82550",53
"82551",58
"82552",56
"82553",20
"82554",3
"82555",9
"82556",24
"82557",10
"82558",56
"82559",52
"82560",44
"82561",26
"82562",98
"82563",96
"82564",240
"82565",42
"82566",18
"82567",70
"82568",7
"82569",4
"82570",32
"82571",41
"82572",10
"82573",17
"82574",46
"82575",4
"82576",32
"82577",145
"82578",58
"82579",19
"82580",112
"82581",218
"82582",60
"82583",18
"82584",11
"82585",29
"82586",51
"82587",6
"82588",39
"82589",106
"82590",105
"82591",42
"82592",32
"82593",110
"82594",27
"82595",26
"82596",26
"82597",27
"82598",45
"82599",200
"82600",43
"82601",116
"82602",104
"82603",92
"82604",78
"82605",28
"82606",40
"82607",664
"82608",17
"82609",53
"82610",38
"82611",3
"82612",25
"82613",37
"82614",160
"82615",157
"82616",59
"82617",46
"82618",24
"82619",5
"82620",30
"82621",86
"82622",118
"82623",3
"82624",0
"82625",426
"82626",140
"82627",58
"82628",399
"82629",6
"82630",19
"82631",10
"82632",30
"82633",12
"82634",46
"82635",119
"82636",30
"82637",39
"82638",48
"82639",65
"82640",65
"82641",29
"82642",196
"82643",172
"82644",34
"82645",23
"82646",12
"82647",32
"82648",29
"82649",1
"82650",0
"82651",20
"82652",36
"82653",23
"82654",72
"82655",13
"82656",138
"82657",37
"82658",19
"82659",4
"82660",22
"82661",164
"82662",203
"82663",29
"82664",61
"82665",17
"82666",5
"82667",47
"82668",138
"82669",138
"82670",35
"82671",28
"82672",3
"82673",7
"82674",31
"82675",49
"82676",23
"82677",218
"82678",14
"82679",15
"82680",48
"82681",31
"82682",50
"82683",13
"82684",9
"82685",10
"82686",17
"82687",20
"82688",14
"82689",44
"82690",37
"82691",192
"82692",76
"82693",31
"82694",3
"82695",0
"82696",0
"82697",14
"82698",87
"82699",38
"82700",18
"82701",1
"82702",6
"82703",15
"82704",18
"82705",131
"82706",96
"82707",2
"82708",21
"82709",15
"82710",78
"82711",31
"82712",35
"82713",33
"82714",15
"82715",99
"82716",17
"82717",70
"82718",59
"82719",33
"82720",52
"82721",18
"82722",69
"82723",37
"82724",3
"82725",64
"82726",33
"82727",233
"82728",20
"82729",48
"82730",37
"82731",80
"82732",84
"82733",16
"82734",11
"82735",36
"82736",15
"82737",29
"82738",34
"82739",41
"82740",21
"82741",72
"82742",156
"82743",61
"82744",51
"82745",77
"82746",4
"82747",50
"82748",35
"82749",36
"82750",43
"82751",4
"82752",12
"82753",62
"82754",24
"82755",52
"82756",26
"82757",16
"82758",7
"82759",169
"82760",16
"82761",49
"82762",32
"82763",46
"82764",67
"82765",43
"82766",196
"82767",21
"82768",33
"82769",38
"82770",46
"82771",5
"82772",26
"82773",97
"82774",3
"82775",50
"82776",70
"82777",31
"82778",88
"82779",7
"82780",41
"82781",17
"82782",75
"82783",8
"82784",3
"82785",105
"82786",31
"82787",85
"82788",3
"82789",70
"82790",7
"82791",5
"82792",24
"82793",67
"82794",148
"82795",1
"82796",6
"82797",120
"82798",30
"82799",16
"82800",18
"82801",44
"82802",31
"82803",31
"82804",29
"82805",15
"82806",17
"82807",58
"82808",27
"82809",1
"82810",19
"82811",151
"82812",11
"82813",35
"82814",16
"82815",382
"82816",17
"82817",112
"82818",29
"82819",7
"82820",17
"82821",174
"82822",4
"82823",349
"82824",6
"82825",6
"82826",2
"82827",19
"82828",219
"82829",67
"82830",97
"82831",28
"82832",6
"82833",62
"82834",158
"82835",30
"82836",34
"82837",36
"82838",38
"82839",48
"82840",18
"82841",30
"82842",77
"82843",48
"82844",33
"82845",44
"82846",4
"82847",10
"82848",182
"82849",16
"82850",38
"82851",38
"82852",67
"82853",30
"82854",22
"82855",26
"82856",170
"82857",20
"82858",21
"82859",28
"82860",53
"82861",113
"82862",16
"82863",12
"82864",55
"82865",59
"82866",78
"82867",22
"82868",67
"82869",14
"82870",49
"82871",201
"82872",3
"82873",32
"82874",40
"82875",96
"82876",46
"82877",303
"82878",28
"82879",19
"82880",24
"82881",113
"82882",15
"82883",37
"82884",42
"82885",40
"82886",228
"82887",52
"82888",39
"82889",398
"82890",7
"82891",16
"82892",23
"82893",21
"82894",33
"82895",80
"82896",21
"82897",124
"82898",0
"82899",322
"82900",28
"82901",15
"82902",1
"82903",49
"82904",15
"82905",21
"82906",34
"82907",49
"82908",88
"82909",28
"82910",245
"82911",6
"82912",48
"82913",61
"82914",183
"82915",18
"82916",101
"82917",18
"82918",23
"82919",183
"82920",91
"82921",39
"82922",4
"82923",27
"82924",34
"82925",132
"82926",71
"82927",36
"82928",27
"82929",36
"82930",254
"82931",15
"82932",56
"82933",114
"82934",50
"82935",44
"82936",19
"82937",42
"82938",5
"82939",30
"82940",33
"82941",124
"82942",5
"82943",30
"82944",399
"82945",10
"82946",6
"82947",136
"82948",152
"82949",50
"82950",75
"82951",5
"82952",68
"82953",2
"82954",67
"82955",35
"82956",24
"82957",24
"82958",47
"82959",7
"82960",14
"82961",98
"82962",22
"82963",128
"82964",16
"82965",47
"82966",26
"82967",52
"82968",58
"82969",35
"82970",40
"82971",3
"82972",28
"82973",22
"82974",24
"82975",34
"82976",11
"82977",33
"82978",119
"82979",37
"82980",5
"82981",32
"82982",42
"82983",92
"82984",0
"82985",45
"82986",28
"82987",383
"82988",108
"82989",19
"82990",16
"82991",34
"82992",28
"82993",2
"82994",22
"82995",99
"82996",58
"82997",4
"82998",32
"82999",35
"83000",130
"83001",17
"83002",25
"83003",143
"83004",4
"83005",188
"83006",35
"83007",13
"83008",273
"83009",23
"83010",6
"83011",73
"83012",10
"83013",40
"83014",57
"83015",3
"83016",6
"83017",255
"83018",79
"83019",2
"83020",32
"83021",5
"83022",47
"83023",40
"83024",22
"83025",196
"83026",31
"83027",91
"83028",73
"83029",20
"83030",18
"83031",17
"83032",17
"83033",21
"83034",0
"83035",40
"83036",19
"83037",15
"83038",60
"83039",36
"83040",13
"83041",98
"83042",18
"83043",84
"83044",22
"83045",15
"83046",161
"83047",5
"83048",26
"83049",132
"83050",18
"83051",112
"83052",16
"83053",24
"83054",2
"83055",18
"83056",34
"83057",2
"83058",22
"83059",39
"83060",58
"83061",13
"83062",57
"83063",41
"83064",49
"83065",33
"83066",91
"83067",92
"83068",19
"83069",23
"83070",16
"83071",19
"83072",18
"83073",40
"83074",5
"83075",15
"83076",97
"83077",4
"83078",7
"83079",15
"83080",18
"83081",17
"83082",22
"83083",35
"83084",43
"83085",196
"83086",22
"83087",63
"83088",15
"83089",24
"83090",8
"83091",6
"83092",8
"83093",20
"83094",3
"83095",24
"83096",37
"83097",7
"83098",19
"83099",36
"83100",3
"83101",11
"83102",17
"83103",11
"83104",22
"83105",27
"83106",29
"83107",66
"83108",14
"83109",212
"83110",180
"83111",26
"83112",15
"83113",88
"83114",20
"83115",40
"83116",15
"83117",31
"83118",89
"83119",99
"83120",17
"83121",37
"83122",13
"83123",17
"83124",18
"83125",3
"83126",19
"83127",88
"83128",23
"83129",7
"83130",16
"83131",14
"83132",68
"83133",52
"83134",157
"83135",18
"83136",43
"83137",25
"83138",200
"83139",44
"83140",28
"83141",15
"83142",46
"83143",73
"83144",53
"83145",62
"83146",15
"83147",29
"83148",25
"83149",31
"83150",67
"83151",40
"83152",23
"83153",55
"83154",16
"83155",37
"83156",181
"83157",26
"83158",36
"83159",21
"83160",137
"83161",161
"83162",15
"83163",4
"83164",18
"83165",23
"83166",7
"83167",49
"83168",31
"83169",75
"83170",82
"83171",32
"83172",20
"83173",65
"83174",12
"83175",31
"83176",16
"83177",72
"83178",51
"83179",23
"83180",32
"83181",30
"83182",70
"83183",222
"83184",34
"83185",12
"83186",16
"83187",55
"83188",615
"83189",38
"83190",4
"83191",43
"83192",9
"83193",1
"83194",11
"83195",68
"83196",56
"83197",3
"83198",30
"83199",21
"83200",17
"83201",45
"83202",15
"83203",148
"83204",17
"83205",19
"83206",54
"83207",26
"83208",56
"83209",21
"83210",9
"83211",28
"83212",2
"83213",1
"83214",23
"83215",17
"83216",52
"83217",67
"83218",104
"83219",16
"83220",31
"83221",19
"83222",16
"83223",29
"83224",19
"83225",21
"83226",44
"83227",25
"83228",27
"83229",8
"83230",131
"83231",18
"83232",1
"83233",9
"83234",117
"83235",15
"83236",194
"83237",585
"83238",51
"83239",260
"83240",16
"83241",18
"83242",8
"83243",26
"83244",0
"83245",32
"83246",39
"83247",15
"83248",30
"83249",73
"83250",65
"83251",62
"83252",83
"83253",21
"83254",11
"83255",47
"83256",10
"83257",112
"83258",54
"83259",50
"83260",30
"83261",50
"83262",11
"83263",19
"83264",125
"83265",17
"83266",21
"83267",11
"83268",21
"83269",41
"83270",6
"83271",38
"83272",137
"83273",18
"83274",87
"83275",20
"83276",80
"83277",19
"83278",20
"83279",16
"83280",22
"83281",15
"83282",219
"83283",48
"83284",64
"83285",3
"83286",113
"83287",76
"83288",203
"83289",48
"83290",7
"83291",19
"83292",23
"83293",3
"83294",19
"83295",55
"83296",29
"83297",6
"83298",11
"83299",23
"83300",18
"83301",46
"83302",7
"83303",12
"83304",51
"83305",11
"83306",31
"83307",18
"83308",101
"83309",20
"83310",17
"83311",480
"83312",25
"83313",55
"83314",16
"83315",45
"83316",33
"83317",23
"83318",32
"83319",27
"83320",25
"83321",43
"83322",66
"83323",25
"83324",23
"83325",91
"83326",25
"83327",42
"83328",17
"83329",8
"83330",20
"83331",23
"83332",6
"83333",147
"83334",18
"83335",23
"83336",20
"83337",11
"83338",36
"83339",6
"83340",12
"83341",24
"83342",5
"83343",18
"83344",16
"83345",302
"83346",52
"83347",39
"83348",16
"83349",108
"83350",9
"83351",51
"83352",52
"83353",76
"83354",92
"83355",18
"83356",13
"83357",33
"83358",18
"83359",11
"83360",26
"83361",41
"83362",39
"83363",31
"83364",57
"83365",17
"83366",6
"83367",29
"83368",16
"83369",119
"83370",4
"83371",12
"83372",42
"83373",6
"83374",54
"83375",75
"83376",30
"83377",60
"83378",34
"83379",54
"83380",390
"83381",6
"83382",64
"83383",42
"83384",41
"83385",19
"83386",36
"83387",53
"83388",46
"83389",36
"83390",6
"83391",34
"83392",180
"83393",95
"83394",3
"83395",22
"83396",38
"83397",17
"83398",24
"83399",49
"83400",28
"83401",19
"83402",1
"83403",8
"83404",31
"83405",30
"83406",24
"83407",24
"83408",6
"83409",0
"83410",81
"83411",39
"83412",18
"83413",32
"83414",17
"83415",22
"83416",46
"83417",41
"83418",35
"83419",49
"83420",3
"83421",50
"83422",13
"83423",103
"83424",278
"83425",15
"83426",1
"83427",45
"83428",153
"83429",38
"83430",142
"83431",131
"83432",23
"83433",8
"83434",11
"83435",21
"83436",19
"83437",1
"83438",56
"83439",47
"83440",6
"83441",8
"83442",30
"83443",50
"83444",80
"83445",31
"83446",25
"83447",0
"83448",33
"83449",77
"83450",4
"83451",28
"83452",53
"83453",13
"83454",188
"83455",22
"83456",51
"83457",40
"83458",99
"83459",37
"83460",3
"83461",36
"83462",29
"83463",2
"83464",69
"83465",229
"83466",75
"83467",30
"83468",105
"83469",14
"83470",255
"83471",9
"83472",122
"83473",26
"83474",53
"83475",97
"83476",129
"83477",34
"83478",6
"83479",13
"83480",58
"83481",73
"83482",18
"83483",67
"83484",49
"83485",20
"83486",141
"83487",51
"83488",29
"83489",62
"83490",98
"83491",29
"83492",16
"83493",25
"83494",64
"83495",25
"83496",6
"83497",91
"83498",46
"83499",36
"83500",8
"83501",63
"83502",34
"83503",44
"83504",12
"83505",49
"83506",1
"83507",54
"83508",36
"83509",47
"83510",39
"83511",136
"83512",46
"83513",67
"83514",54
"83515",26
"83516",38
"83517",276
"83518",141
"83519",6
"83520",126
"83521",1
"83522",42
"83523",17
"83524",37
"83525",34
"83526",23
"83527",33
"83528",17
"83529",12
"83530",28
"83531",21
"83532",57
"83533",16
"83534",23
"83535",19
"83536",24
"83537",60
"83538",71
"83539",33
"83540",28
"83541",3
"83542",40
"83543",22
"83544",20
"83545",23
"83546",36
"83547",125
"83548",17
"83549",28
"83550",42
"83551",179
"83552",193
"83553",25
"83554",90
"83555",113
"83556",12
"83557",88
"83558",845
"83559",5
"83560",19
"83561",59
"83562",120
"83563",13
"83564",17
"83565",94
"83566",68
"83567",110
"83568",166
"83569",19
"83570",83
"83571",7
"83572",327
"83573",693
"83574",55
"83575",39
"83576",45
"83577",22
"83578",68
"83579",52
"83580",5
"83581",11
"83582",105
"83583",114
"83584",80
"83585",67
"83586",52
"83587",83
"83588",68
"83589",68
"83590",136
"83591",10
"83592",26
"83593",17
"83594",49
"83595",5
"83596",16
"83597",23
"83598",29
"83599",22
"83600",47
"83601",112
"83602",109
"83603",22
"83604",17
"83605",123
"83606",9
"83607",17
"83608",4
"83609",15
"83610",1
"83611",15
"83612",17
"83613",35
"83614",39
"83615",50
"83616",27
"83617",9
"83618",20
"83619",19
"83620",3
"83621",26
"83622",16
"83623",12
"83624",11
"83625",6
"83626",139
"83627",28
"83628",2
"83629",24
"83630",124
"83631",119
"83632",150
"83633",25
"83634",39
"83635",55
