"","origin_regionMidwest","origin_regionNortheast","origin_regionSouth","origin_regionWest","dest_regionMidwest","dest_regionNortheast","dest_regionSouth","dest_regionWest","UNIQUE_CARRIER","DEP_DEL15","ARR_DELAY_NEW","AIR_TIME","DISTANCE","max_delay","dept_time","arr_time"
"70199",0,1,0,0,1,0,0,0,"AA",1,178,166,867,"carrier",990,1132
"24951",0,1,0,0,0,0,1,0,"B6",1,303,162,1237,"weather",1060,1247
"24191",0,0,1,0,0,1,0,0,"AA",0,16,183,1372,"security",624,891
"29001",0,0,1,0,0,0,1,0,"EV",1,33,58,427,"carrier",1228,1303
"19368",0,0,1,0,0,0,1,0,"WN",1,28,158,1209,"aircraft",933,1163
"44028",0,0,1,0,0,0,1,0,"WN",1,55,126,759,"carrier",1014,1155
"39495",1,0,0,0,0,1,0,0,"UA",1,387,100,719,"security",976,1218
"83560",0,0,0,1,0,0,0,1,"OO",1,125,122,861,"security",1055,1200
"5467",1,0,0,0,0,1,0,0,"B6",1,21,72,632,"carrier",1182,1275
"80142",0,0,0,1,0,0,0,1,"HA",1,99,299,2640,"carrier",1044,39
"21264",0,0,1,0,0,0,1,0,"WN",0,18,119,787,"security",395,538
"42297",0,0,1,0,0,0,1,0,"WN",1,217,66,404,"carrier",1206,1312
"69301",0,1,0,0,0,0,0,1,"AA",0,19,363,2422,"security",1043,1271
"62451",0,0,1,0,0,0,0,1,"VX",0,48,357,2288,"security",1030,1238
"30323",0,1,0,0,0,0,1,0,"EV",1,37,85,544,"carrier",824,954
"24537",0,0,1,0,0,0,1,0,"AA",1,97,70,431,"nas",1090,1177
"31054",0,0,0,1,1,0,0,0,"F9",1,276,132,1123,"weather",270,560
"3501",0,0,0,1,0,0,0,1,"AS",1,109,94,689,"security",437,692
"56403",0,0,1,0,1,0,0,0,"DL",1,134,59,409,"security",732,812
"88333",0,0,0,1,0,1,0,0,"UA",1,19,245,2434,"carrier",1333,330
"14398",0,0,1,0,1,0,0,0,"UA",0,29,135,925,"security",623,801
"39551",0,0,0,1,0,0,1,0,"UA",1,66,95,862,"carrier",853,1025
"9140",0,0,1,0,0,0,1,0,"EV",1,53,100,657,"carrier",824,957
"78510",0,0,1,0,0,0,1,0,"EV",0,17,82,517,"security",459,596
"51628",0,0,1,0,0,0,0,1,"B6",1,137,297,2218,"weather",1257,1434
"96085",0,0,1,0,0,0,1,0,"AA",0,18,127,921,"weather",1231,1393
"34116",0,0,0,1,0,0,0,1,"OO",1,170,145,1216,"security",509,878
"27659",0,0,1,0,0,0,1,0,"DL",1,812,58,457,"nas",536,616
"70989",0,1,0,0,0,0,0,1,"AA",1,35,226,1558,"weather",1128,1258
"40740",0,0,1,0,0,0,1,0,"WN",1,18,53,361,"carrier",1224,1308
"40833",0,0,1,0,0,0,1,0,"WN",1,42,45,277,"carrier",668,727
"58131",0,0,0,1,0,1,0,0,"DL",1,58,218,1969,"carrier",662,1041
"29148",0,1,0,0,0,1,0,0,"EV",1,23,46,284,"security",1170,1236
"81457",0,0,0,1,0,0,0,1,"NK",0,31,61,337,"security",917,1021
"67165",1,0,0,0,1,0,0,0,"WN",1,77,103,405,"security",952,1072
"46745",0,0,1,0,0,0,1,0,"WN",1,28,52,319,"carrier",1166,1233
"9844",0,0,1,0,0,0,1,0,"EV",1,15,32,164,"weather",783,830
"69952",0,1,0,0,0,0,0,1,"AA",0,26,394,2586,"security",653,902
"28329",0,1,0,0,0,0,0,1,"DL",1,20,251,1626,"weather",549,706
"63301",0,0,0,1,0,0,0,1,"VX",0,17,86,550,"weather",1261,1367
"74875",0,1,0,0,0,0,0,1,"B6",1,65,359,2586,"security",769,978
"68226",0,0,1,0,0,0,1,0,"WN",1,23,45,239,"carrier",1104,1168
"23643",0,1,0,0,1,0,0,0,"AA",0,21,149,740,"security",1025,1165
"44648",0,0,0,1,0,0,1,0,"WN",1,58,96,843,"weather",1143,1318
"91847",0,0,0,1,0,0,1,0,"WN",0,19,136,1067,"carrier",567,849
"6226",0,0,1,0,0,1,0,0,"B6",1,82,129,937,"carrier",730,884
"95734",0,1,0,0,0,0,0,1,"AA",0,36,294,1814,"security",650,857
"59557",1,0,0,0,0,1,0,0,"EV",0,47,122,1017,"security",426,681
"72339",1,0,0,0,0,0,1,0,"AA",1,20,116,930,"carrier",1073,1280
"12690",0,0,0,1,0,0,0,1,"OO",1,65,91,689,"carrier",1147,1321
"2051",0,0,0,1,0,0,0,1,"AA",1,31,55,338,"weather",700,713
"33231",1,0,0,0,0,0,1,0,"NK",1,57,124,852,"security",1231,1413
"22391",0,0,1,0,0,0,1,0,"AA",1,22,135,1017,"weather",681,897
"70556",0,0,0,1,0,0,1,0,"AA",0,27,268,2342,"security",679,1196
"56835",0,0,1,0,0,0,1,0,"DL",1,110,37,153,"nas",1137,1191
"78664",0,1,0,0,1,0,0,0,"EV",1,159,110,637,"carrier",1383,88
"12728",1,0,0,0,1,0,0,0,"OO",1,161,26,120,"carrier",772,840
"62033",0,0,0,1,0,0,0,1,"UA",1,63,144,948,"security",455,686
"39560",0,0,1,0,0,0,1,0,"UA",1,28,142,1190,"weather",815,1041
"24856",0,0,0,1,0,0,0,1,"B6",1,196,57,354,"carrier",1244,1332
"96640",0,0,1,0,0,0,1,0,"AA",1,41,70,468,"carrier",1078,1191
"71391",0,0,0,1,0,0,1,0,"AA",0,23,160,1235,"security",687,1029
"87807",0,1,0,0,0,0,1,0,"UA",0,39,219,1608,"security",518,834
"88713",0,0,1,0,0,0,0,1,"UA",1,151,128,862,"carrier",936,1029
"69147",0,0,1,0,0,0,1,0,"AA",1,77,160,1121,"weather",930,1054
"43120",0,0,0,1,1,0,0,0,"WN",1,38,146,1363,"carrier",635,918
"43896",0,0,1,0,0,1,0,0,"WN",0,19,45,220,"security",639,724
"65393",1,0,0,0,0,0,0,1,"WN",1,52,296,1844,"security",754,947
"19661",1,0,0,0,0,0,0,1,"WN",1,16,157,1139,"carrier",1184,1236
"49134",0,1,0,0,0,0,1,0,"AA",1,19,72,449,"weather",733,834
"64701",0,0,1,0,0,0,1,0,"WN",1,73,188,1209,"carrier",733,878
"92388",0,0,0,1,0,0,0,1,"WN",1,33,76,479,"carrier",1012,1103
"47889",0,0,0,1,0,0,0,1,"WN",1,33,41,223,"security",679,743
"648",0,0,1,0,0,0,0,1,"AA",1,27,158,1055,"carrier",1265,1324
"9829",0,0,1,0,0,0,1,0,"EV",1,118,33,106,"weather",838,895
"13821",0,0,0,1,1,0,0,0,"OO",1,27,137,1156,"carrier",895,1121
"61275",0,0,1,0,1,0,0,0,"OO",1,142,114,802,"carrier",1206,1339
"13086",0,0,0,1,0,0,0,1,"OO",1,111,79,329,"carrier",752,845
"12467",1,0,0,0,1,0,0,0,"OO",0,23,47,196,"security",1015,1109
"14779",0,0,0,1,0,0,0,1,"UA",0,21,366,3365,"security",1253,406
"60798",1,0,0,0,1,0,0,0,"OO",1,32,25,108,"carrier",1350,1393
"54555",0,0,1,0,0,0,1,0,"DL",1,102,48,332,"security",611,762
"79739",1,0,0,0,0,0,0,1,"F9",1,77,184,1371,"carrier",995,1092
"49548",0,0,1,0,0,0,1,0,"AA",1,49,61,447,"weather",1282,1360
"51880",0,1,0,0,0,0,1,0,"B6",1,22,152,1069,"weather",1284,34
"20009",0,0,0,1,0,0,0,1,"WN",1,60,107,677,"security",826,915
"37951",0,0,0,1,1,0,0,0,"UA",0,28,472,4243,"security",1022,326
"43018",0,0,0,1,0,0,0,1,"WN",1,39,50,223,"carrier",689,754
"74956",0,1,0,0,0,0,0,1,"B6",1,93,288,2105,"weather",1258,12
"27220",0,0,1,0,1,0,0,0,"DL",1,38,135,983,"carrier",1005,1156
"24345",0,0,1,0,0,0,1,0,"AA",1,78,101,918,"carrier",1329,67
"70632",1,0,0,0,1,0,0,0,"AA",0,23,51,258,"security",566,675
"23769",0,0,1,0,0,0,1,0,"AA",1,30,134,1139,"carrier",1098,1330
"16084",0,0,1,0,0,0,1,0,"WN",1,15,52,319,"carrier",893,960
"29625",1,0,0,0,0,1,0,0,"EV",1,419,81,563,"weather",1406,72
"65315",0,0,1,0,0,1,0,0,"WN",1,104,119,861,"carrier",1351,44
"89756",0,0,0,1,1,0,0,0,"WN",1,42,202,1733,"carrier",942,1292
"29188",1,0,0,0,0,1,0,0,"EV",1,97,83,655,"weather",922,1097
"16777",0,0,0,1,1,0,0,0,"WN",1,38,197,1790,"carrier",958,1298
"18949",0,0,0,1,0,0,0,1,"WN",1,22,84,601,"weather",984,1142
"6851",0,0,0,1,0,0,1,0,"DL",1,76,212,1946,"carrier",853,1275
"45365",0,1,0,0,0,0,1,0,"WN",0,30,68,283,"security",1076,1175
"96058",0,0,1,0,0,0,0,1,"AA",1,33,310,1972,"weather",448,657
"12841",0,0,0,1,0,0,0,1,"OO",0,16,86,599,"security",648,845
"16794",0,0,0,1,0,0,0,1,"WN",1,35,43,226,"carrier",1222,1295
"73336",0,0,0,1,0,0,0,1,"AS",0,36,384,2541,"security",425,716
"50258",0,0,1,0,0,0,0,1,"AA",1,21,286,1972,"weather",864,1051
"13724",1,0,0,0,1,0,0,0,"OO",1,25,47,223,"weather",384,403
"88762",0,0,0,1,0,0,0,1,"UA",1,60,107,948,"carrier",1160,1345
"85317",0,0,0,1,0,0,0,1,"OO",1,179,57,363,"weather",844,919
"22864",0,1,0,0,0,0,1,0,"AA",0,75,175,993,"security",598,867
"59762",0,1,0,0,0,0,1,0,"EV",0,28,132,717,"weather",394,567
"43161",0,0,0,1,0,0,0,1,"WN",1,32,54,308,"carrier",1208,1282
"48378",0,0,0,1,0,0,0,1,"WN",0,18,55,325,"carrier",1178,1188
"73196",0,0,0,1,0,0,0,1,"AS",0,17,187,1448,"security",292,582
"60172",0,0,1,0,0,0,1,0,"EV",1,46,43,227,"carrier",877,936
"17366",0,0,0,1,0,0,0,1,"WN",0,36,74,414,"security",740,856
"53038",0,0,1,0,0,0,1,0,"B6",0,15,75,444,"carrier",924,1011
"5520",0,1,0,0,0,0,1,0,"B6",1,16,91,636,"carrier",865,981
"55474",1,0,0,0,0,1,0,0,"DL",1,51,82,615,"weather",1389,48
"83382",1,0,0,0,0,0,0,1,"OO",0,69,222,1250,"security",1163,1393
"75433",1,0,0,0,0,1,0,0,"DL",0,22,140,1020,"security",544,791
"91958",0,0,0,1,1,0,0,0,"WN",1,34,196,1750,"carrier",1189,84
"54344",0,0,0,1,0,0,0,1,"DL",1,288,43,236,"weather",1425,66
"70949",0,0,1,0,0,1,0,0,"AA",1,160,168,1389,"carrier",814,1069
"67386",0,0,0,1,0,0,0,1,"WN",1,20,46,328,"carrier",1119,1175
"56796",0,0,1,0,0,0,1,0,"DL",1,24,42,214,"nas",844,907
"52018",0,0,0,1,0,0,0,1,"B6",1,134,66,353,"weather",736,818
"23278",1,0,0,0,0,0,0,1,"AA",1,52,259,1592,"security",1011,1178
"84971",1,0,0,0,1,0,0,0,"OO",1,72,33,108,"carrier",960,1024
"58823",0,0,1,0,0,0,1,0,"EV",1,46,32,158,"carrier",823,871
"85043",0,0,0,1,0,0,1,0,"OO",1,15,175,1464,"weather",810,1139
"52029",0,0,1,0,0,0,1,0,"B6",1,168,113,814,"carrier",1136,1264
"61844",0,0,0,1,1,0,0,0,"UA",1,25,226,1744,"security",738,1112
"18321",0,0,0,1,0,0,1,0,"WN",1,15,78,580,"carrier",1045,1195
"76407",1,0,0,0,0,0,0,1,"DL",0,19,190,1363,"security",418,549
"52183",0,0,1,0,0,1,0,0,"B6",1,52,122,950,"security",1215,1364
"21312",0,0,0,1,0,0,1,0,"WN",0,24,218,1849,"security",616,994
"8004",0,0,1,0,0,0,1,0,"EV",1,65,43,227,"carrier",934,999
"75280",0,0,1,0,0,0,1,0,"DL",1,19,58,356,"carrier",610,691
"36612",0,0,0,1,0,0,0,1,"OO",1,207,36,222,"carrier",1016,1067
"34187",0,0,0,1,0,0,0,1,"OO",0,15,27,109,"security",1260,1335
"74848",0,0,0,1,0,0,0,1,"B6",1,56,151,965,"carrier",552,737
"22462",0,0,0,1,0,0,0,1,"AA",1,23,59,338,"weather",1115,1131
"67696",0,0,1,0,1,0,0,0,"WN",1,34,106,611,"nas",1331,1399
"84313",1,0,0,0,1,0,0,0,"OO",1,48,19,67,"carrier",1259,1299
"22055",0,0,1,0,0,0,0,1,"AA",1,24,133,868,"weather",1372,29
"33766",0,0,0,1,0,0,0,1,"NK",0,30,143,862,"security",430,554
"52626",0,0,1,0,0,0,1,0,"B6",1,18,109,759,"carrier",985,1125
"30978",0,0,0,1,0,0,1,0,"F9",1,21,165,1476,"weather",457,761
"21521",0,0,1,0,0,0,1,0,"AA",1,15,54,361,"carrier",1097,1176
"49185",0,1,0,0,0,0,1,0,"AA",1,77,137,762,"carrier",1082,1255
"10548",0,0,1,0,0,0,1,0,"EV",0,16,70,357,"security",841,953
"37816",0,0,0,1,0,0,0,1,"OO",1,35,69,391,"carrier",1080,1175
"42520",0,0,0,1,0,0,0,1,"WN",1,24,78,543,"carrier",1202,1294
"9401",0,0,1,0,0,0,1,0,"EV",1,80,40,170,"weather",1210,1234
"64126",0,0,0,1,0,0,0,1,"VX",1,57,63,447,"weather",1097,1177
"95664",0,1,0,0,1,0,0,0,"WN",0,80,106,717,"security",375,535
"3286",1,0,0,0,0,0,0,1,"AA",1,94,227,1744,"carrier",1237,1369
"74574",0,0,0,1,0,1,0,0,"B6",1,28,292,2704,"carrier",820,1331
"6140",0,0,0,1,0,0,0,1,"B6",1,236,53,354,"carrier",1418,61
"257",0,1,0,0,1,0,0,0,"AA",0,24,125,733,"security",1046,1189
"45281",0,0,0,1,0,0,0,1,"WN",1,97,61,342,"carrier",586,672
"91948",0,0,0,1,0,0,0,1,"WN",1,49,106,862,"weather",564,749
"41945",0,0,1,0,0,0,1,0,"WN",1,43,44,239,"carrier",1244,1303
"67673",0,0,0,1,0,0,0,1,"WN",1,19,55,325,"carrier",777,849
"34504",1,0,0,0,1,0,0,0,"OO",0,36,37,108,"security",1056,1149
"43902",0,0,1,0,0,0,0,1,"WN",1,73,338,2329,"security",918,1123
"16874",0,0,1,0,1,0,0,0,"WN",1,18,102,594,"weather",528,648
"4538",0,0,0,1,0,0,0,1,"AS",0,20,379,2640,"security",659,950
"24778",0,0,0,1,0,0,0,1,"B6",1,16,45,231,"carrier",935,998
"89653",0,0,0,1,0,0,0,1,"WN",0,26,113,647,"security",726,806
"66800",0,1,0,0,1,0,0,0,"WN",1,75,86,468,"security",1128,1170
"28467",0,0,1,0,0,0,0,1,"DL",0,25,282,1946,"security",591,750
"63552",0,1,0,0,0,0,0,1,"VX",0,19,375,2586,"security",985,1224
"49537",0,0,1,0,0,0,1,0,"AA",1,23,37,204,"carrier",1205,1262
"41764",0,0,1,0,1,0,0,0,"WN",1,82,99,601,"carrier",1042,1102
"65527",0,0,0,1,0,0,0,1,"WN",1,15,97,672,"carrier",729,850
"34949",0,0,0,1,0,0,0,1,"OO",0,39,39,172,"security",338,459
"31357",0,0,0,1,0,0,0,1,"F9",0,45,62,391,"security",1134,1263
"2806",0,0,1,0,0,1,0,0,"AA",0,45,72,214,"security",529,668
"26067",0,0,0,1,0,0,1,0,"DL",1,58,196,1946,"security",1421,385
"45799",0,0,0,1,0,0,0,1,"WN",1,44,53,337,"carrier",907,979
"68023",1,0,0,0,1,0,0,0,"WN",1,343,41,283,"nas",1174,1293
"87738",0,1,0,0,0,0,1,0,"UA",1,41,196,1400,"security",1226,1392
"18469",0,0,1,0,0,0,1,0,"WN",1,21,61,436,"carrier",1236,1311
"8073",1,0,0,0,0,0,1,0,"EV",1,247,91,630,"weather",624,730
"908",0,0,0,1,0,0,0,1,"AA",1,25,56,304,"carrier",545,556
"34167",0,0,1,0,0,0,0,1,"OO",1,50,137,913,"weather",933,1033
"51779",0,0,0,1,0,1,0,0,"B6",1,201,274,2576,"carrier",138,611
"36256",1,0,0,0,1,0,0,0,"OO",1,83,47,349,"carrier",1172,1244
"19907",0,0,0,1,0,0,0,1,"WN",1,23,98,696,"carrier",1297,1428
"89736",0,0,1,0,0,0,0,1,"WN",0,19,174,1069,"weather",810,879
"74054",0,1,0,0,0,0,1,0,"B6",1,130,142,972,"carrier",769,929
"1583",0,0,0,1,0,0,1,0,"AA",0,62,230,1438,"security",720,1101
"37641",0,0,0,1,0,0,0,1,"OO",1,30,27,109,"carrier",1257,1318
"36985",0,0,0,1,0,0,0,1,"OO",1,35,66,532,"carrier",1166,1325
"23965",1,0,0,0,0,0,1,0,"AA",0,15,133,1005,"nas",911,1133
"87617",1,0,0,0,0,0,0,1,"UA",0,34,289,1846,"security",650,848
"44384",1,0,0,0,0,0,0,1,"WN",1,45,200,1342,"carrier",942,1035
"45969",1,0,0,0,0,0,1,0,"WN",1,80,82,632,"carrier",543,710
"58688",1,0,0,0,0,1,0,0,"DL",1,20,130,1020,"security",566,790
"84821",0,0,1,0,0,0,0,1,"OO",1,84,91,616,"carrier",903,964
"72808",0,0,0,1,0,0,0,1,"AS",1,88,85,569,"carrier",1220,1325
"34853",0,0,0,1,0,0,0,1,"OO",0,15,55,347,"security",673,768
"87531",0,0,0,1,0,0,1,0,"UA",1,26,273,2419,"security",807,1283
"89766",0,0,0,1,0,0,0,1,"WN",0,21,85,605,"security",390,511
"25838",1,0,0,0,0,0,0,1,"DL",1,23,245,1671,"weather",523,683
"3747",0,0,0,1,0,0,0,1,"AS",0,46,136,954,"security",674,861
"51771",0,0,1,0,0,1,0,0,"B6",1,128,140,1041,"carrier",745,913
"2587",0,1,0,0,0,0,1,0,"AA",0,30,145,920,"security",925,1117
"73454",0,0,1,0,0,0,0,1,"AS",1,27,214,1616,"weather",1033,1148
"59185",0,0,1,0,0,1,0,0,"EV",1,210,46,199,"carrier",868,946
"58033",1,0,0,0,0,0,1,0,"DL",1,16,62,409,"carrier",1268,1344
"50379",0,0,1,0,1,0,0,0,"AA",0,18,126,646,"security",1089,1186
"64658",0,0,0,1,0,0,0,1,"WN",0,15,64,325,"carrier",958,1035
"27517",0,0,1,0,0,0,1,0,"DL",0,32,67,304,"security",420,548
"22698",0,0,1,0,0,1,0,0,"AA",1,123,61,337,"carrier",1075,1156
"67520",0,0,0,1,0,0,0,1,"WN",1,69,51,333,"carrier",1298,1364
"50652",0,0,1,0,0,1,0,0,"AA",1,136,78,541,"carrier",1354,27
"93339",0,0,1,0,0,0,0,1,"WN",1,108,101,775,"carrier",742,798
"51224",0,0,1,0,0,1,0,0,"B6",1,26,159,1197,"weather",528,705
"2633",0,0,1,0,0,0,1,0,"AA",0,20,161,936,"weather",463,588
"51629",0,0,1,0,0,0,0,1,"B6",1,35,298,2218,"carrier",1190,1332
"46569",0,0,1,0,1,0,0,0,"WN",0,30,165,936,"security",1198,1325
"84056",0,0,0,1,0,0,0,1,"OO",0,43,38,209,"security",909,1023
"27035",0,0,0,1,0,0,0,1,"DL",1,15,84,588,"weather",1266,1309
"81998",1,0,0,0,1,0,0,0,"OO",1,41,73,448,"carrier",1246,1341
"36071",0,0,0,1,0,0,0,1,"OO",1,25,50,262,"carrier",848,925
"46849",0,0,0,1,0,0,0,1,"WN",1,85,76,646,"carrier",1334,45
"55478",1,0,0,0,0,0,1,0,"DL",0,25,152,1310,"security",980,1259
"11297",0,0,0,1,0,0,0,1,"OO",1,344,123,838,"carrier",914,1053
"21284",1,0,0,0,1,0,0,0,"WN",1,42,60,349,"carrier",1272,1342
"10536",0,0,1,0,0,0,1,0,"EV",1,49,61,433,"carrier",823,906
"62599",0,0,1,0,0,1,0,0,"VX",1,30,171,1381,"weather",658,915
"13577",1,0,0,0,1,0,0,0,"OO",1,15,28,108,"weather",764,819
"89250",0,0,0,1,0,0,1,0,"UA",1,23,176,1582,"carrier",842,1159
"8754",1,0,0,0,1,0,0,0,"EV",1,179,53,328,"nas",535,684
"67632",0,0,1,0,0,0,1,0,"WN",0,21,72,425,"security",1003,1066
"11509",0,0,0,1,1,0,0,0,"OO",1,54,124,911,"carrier",753,963
"91737",0,0,1,0,0,1,0,0,"WN",1,18,44,327,"weather",1273,1333
"81647",0,0,0,1,0,0,0,1,"NK",1,176,42,236,"weather",543,601
"56021",0,0,0,1,0,0,0,1,"DL",1,608,78,546,"nas",485,552
"83758",0,0,0,1,0,0,0,1,"OO",1,182,39,188,"weather",577,645
"59061",0,0,1,0,0,0,1,0,"EV",1,22,46,190,"weather",901,972
"41050",0,0,0,1,0,0,0,1,"WN",0,57,108,672,"security",548,727
"86628",1,0,0,0,0,0,0,1,"UA",1,190,202,1440,"weather",1218,1389
"78959",0,0,0,1,0,0,0,1,"F9",1,26,63,391,"carrier",1154,1244
"597",0,1,0,0,0,0,1,0,"AA",0,48,193,1303,"security",680,906
"17339",0,0,0,1,1,0,0,0,"WN",1,20,177,1524,"weather",1012,1325
"91740",0,0,1,0,0,0,1,0,"WN",1,25,54,255,"carrier",886,955
"61595",0,0,0,1,0,0,0,1,"UA",0,46,108,836,"security",339,591
"91041",0,0,0,1,1,0,0,0,"WN",1,15,209,1751,"weather",417,770
"67234",1,0,0,0,0,1,0,0,"WN",1,137,85,668,"carrier",1063,1227
"35381",0,0,0,1,0,0,0,1,"OO",0,30,68,337,"security",478,618
"40857",1,0,0,0,0,0,1,0,"WN",0,21,89,432,"security",450,571
"78385",0,1,0,0,0,1,0,0,"EV",1,58,50,282,"carrier",1310,1378
"75696",0,0,1,0,0,0,1,0,"DL",1,22,35,226,"weather",9,60
"74059",0,1,0,0,0,0,1,0,"B6",1,40,127,972,"carrier",700,839
"55383",0,0,1,0,0,0,0,1,"DL",1,35,293,2092,"weather",1188,1326
"17955",0,0,0,1,0,0,1,0,"WN",0,15,128,883,"security",358,575
"656",0,0,0,1,0,0,1,0,"AA",1,29,193,1916,"weather",1436,389
"48196",0,0,1,0,0,0,1,0,"WN",1,26,45,239,"carrier",856,926
"88283",0,0,0,1,0,0,0,1,"UA",1,72,343,2556,"weather",811,1068
"58222",0,0,1,0,0,1,0,0,"DL",1,72,187,1587,"weather",582,853
"75530",1,0,0,0,0,0,0,1,"DL",0,28,237,1535,"security",1084,1243
"4210",0,0,1,0,0,0,0,1,"AS",1,94,306,1978,"carrier",1083,1299
"38561",0,0,0,1,0,0,0,1,"UA",1,22,78,391,"weather",692,796
"61220",1,0,0,0,1,0,0,0,"OO",1,59,40,207,"weather",796,854
"37073",0,0,0,1,0,0,0,1,"OO",0,25,149,776,"security",465,587
"89134",0,0,0,1,0,1,0,0,"UA",1,115,258,2521,"carrier",91,554
"47664",0,0,1,0,0,1,0,0,"WN",1,16,121,966,"carrier",1178,1316
"16563",0,0,0,1,0,0,0,1,"WN",1,33,59,333,"carrier",1100,1178
"26016",0,0,1,0,0,0,1,0,"DL",1,31,60,404,"weather",936,1018
"75348",0,0,1,0,0,0,0,1,"DL",0,51,248,1590,"security",500,678
"85061",0,0,0,1,0,0,0,1,"OO",1,31,112,848,"carrier",859,966
"25499",0,0,1,0,0,0,1,0,"DL",0,15,70,250,"security",441,594
"77703",1,0,0,0,0,0,1,0,"EV",1,28,111,667,"carrier",614,759
"88737",0,0,1,0,0,0,1,0,"UA",1,22,144,1208,"nas",798,1023
"68526",0,0,0,1,0,0,0,1,"WN",0,23,41,226,"security",907,978
"15929",1,0,0,0,0,0,0,1,"UA",1,140,84,472,"security",713,763
"91741",0,0,1,0,0,0,1,0,"WN",0,20,148,919,"security",493,680
"37425",1,0,0,0,1,0,0,0,"OO",1,148,68,491,"weather",944,1100
"34442",0,0,0,1,0,0,0,1,"OO",1,66,54,250,"carrier",1254,1330
"23043",0,0,1,0,1,0,0,0,"AA",1,40,121,1021,"weather",729,933
"18391",0,0,0,1,0,0,0,1,"WN",1,39,50,325,"carrier",1296,1364
"67942",0,0,0,1,1,0,0,0,"WN",1,17,185,1750,"weather",1024,1352
"96891",1,0,0,0,0,0,0,1,"AA",1,52,210,1437,"weather",647,812
"81199",0,0,0,1,1,0,0,0,"NK",1,26,99,888,"carrier",872,1058
"20032",0,0,1,0,0,0,1,0,"WN",1,16,60,406,"weather",893,971
"13984",0,0,0,1,0,0,0,1,"OO",1,42,45,199,"security",1007,1081
"21903",0,1,0,0,0,0,0,1,"AA",0,73,337,2402,"security",812,1078
"80060",0,0,0,1,0,0,0,1,"HA",0,17,350,2462,"weather",439,697
"15013",0,0,0,1,0,0,1,0,"UA",1,53,229,2139,"carrier",683,1153
"51217",0,0,0,1,0,1,0,0,"B6",0,36,292,2588,"security",1253,349
"20057",0,0,1,0,0,0,0,1,"WN",1,48,213,1587,"security",1125,1233
"41042",0,0,0,1,0,0,0,1,"WN",1,36,51,362,"carrier",1127,1211
"63925",0,0,0,1,0,1,0,0,"VX",1,73,273,2454,"carrier",1429,463
"63448",0,0,0,1,0,0,0,1,"VX",1,34,79,414,"carrier",812,918
"540",0,0,1,0,0,0,0,1,"AA",0,28,200,1464,"security",534,674
"44084",0,0,0,1,0,0,0,1,"WN",1,143,162,967,"security",630,763
"81095",0,0,1,0,0,0,1,0,"NK",1,21,84,581,"security",1081,1183
"51197",0,0,0,1,0,1,0,0,"B6",0,46,335,2586,"security",421,974
"73703",0,1,0,0,0,0,0,1,"B6",0,56,362,2611,"security",438,706
"2057",0,0,0,1,0,0,0,1,"AA",0,18,58,338,"security",668,700
"27955",0,0,0,1,0,0,0,1,"DL",1,67,103,588,"security",699,800
"44718",0,0,0,1,0,0,0,1,"WN",1,27,77,446,"weather",752,842
"37033",0,0,0,1,0,0,0,1,"OO",1,89,22,89,"weather",27,92
"27666",0,0,1,0,0,0,1,0,"DL",1,125,89,581,"weather",1096,1203
"24040",0,0,1,0,0,0,1,0,"AA",1,31,163,1217,"carrier",817,1058
"13744",1,0,0,0,0,1,0,0,"OO",1,77,118,719,"weather",973,1175
"38545",0,0,0,1,0,0,0,1,"UA",1,48,138,967,"carrier",1001,1096
"7176",0,1,0,0,1,0,0,0,"DL",1,73,97,615,"weather",415,528
"16331",0,0,0,1,0,0,0,1,"WN",1,36,72,386,"carrier",1093,1181
"43993",0,0,1,0,0,0,1,0,"WN",0,15,44,239,"weather",1183,1250
"48419",0,0,0,1,0,0,0,1,"WN",1,99,153,933,"carrier",655,834
"4811",0,0,1,0,0,0,0,1,"AS",1,40,358,2717,"carrier",1173,1380
"19801",0,0,0,1,0,0,0,1,"WN",0,22,102,621,"security",1105,1172
"31044",0,0,1,0,0,0,0,1,"F9",1,306,374,2446,"security",1405,178
"35784",0,0,0,1,0,0,0,1,"OO",0,38,66,373,"security",862,998
"18140",1,0,0,0,1,0,0,0,"WN",1,33,57,393,"carrier",1088,1178
"7525",0,1,0,0,1,0,0,0,"DL",1,71,92,453,"carrier",834,944
"3851",0,0,0,1,0,0,0,1,"AS",0,17,145,1024,"security",671,808
"23184",0,0,1,0,0,0,0,1,"AA",1,48,155,1055,"weather",1199,1256
"45975",1,0,0,0,0,0,0,1,"WN",1,34,254,1733,"weather",602,759
"23474",0,1,0,0,0,0,1,0,"AA",0,46,168,1096,"security",418,663
"63897",0,0,0,1,0,0,0,1,"VX",1,134,159,967,"security",823,954
"26383",1,0,0,0,0,0,0,1,"DL",1,31,187,1276,"weather",1236,1392
"49711",0,0,1,0,0,0,1,0,"AA",1,99,145,964,"weather",773,884
"26697",0,0,0,1,0,0,1,0,"DL",1,19,160,1450,"nas",693,1019
"71643",0,0,1,0,0,0,1,0,"AA",0,17,229,1475,"security",936,1141
"62145",0,0,1,0,0,0,0,1,"UA",0,17,193,1303,"security",1287,1388
"83212",0,0,0,1,0,0,0,1,"OO",1,84,82,541,"weather",1336,1432
"49884",1,0,0,0,0,0,0,1,"AA",1,132,193,1276,"carrier",1174,1339
"85987",0,0,0,1,0,0,0,1,"OO",1,22,110,833,"security",482,592
